tiger	cat	0.72766
tiger	tiger	1.0
plane	car	0.600244
train	car	0.633692
television	radio	0.744355
media	radio	0.396744
bread	butter	0.817644
cucumber	potato	0.781392
doctor	nurse	0.793866
professor	doctor	0.212139
student	professor	0.42813
smart	stupid	0.330361
wood	forest	0.530886
money	cash	0.821722
king	queen	0.688786
king	rook	0.199685
bishop	rabbi	0.630529
fuck	sex	0.149548
football	soccer	0.797879
football	basketball	0.630963
football	tennis	0.663622
Arafat	Jackson	0.054204
physics	chemistry	0.607303
vodka	gin	0.753447
vodka	brandy	0.84063
drink	eat	0.684938
car	automobile	0.503105
gem	jewel	0.527312
journey	voyage	0.669935
boy	lad	0.696863
coast	shore	0.671201
asylum	madhouse	-0.081835
magician	wizard	0.632145
midday	noon	0.873893
furnace	stove	0.656858
food	fruit	0.624985
bird	cock	0.456166
bird	crane	0.45832
food	rooster	0.171544
money	dollar	0.43218
money	currency	0.408314
tiger	jaguar	0.835856
tiger	feline	0.70326
tiger	carnivore	0.601062
tiger	mammal	0.615306
tiger	animal	0.666304
tiger	organism	0.307621
tiger	fauna	0.441627
psychology	psychiatry	0.716942
psychology	science	0.72239
psychology	discipline	0.345198
planet	star	0.097582
planet	moon	0.667166
planet	sun	0.544813
precedent	example	0.349837
precedent	antecedent	0.211848
cup	tableware	0.331768
cup	artifact	0.056949
cup	object	0.138345
cup	entity	-0.031085
jaguar	cat	0.722627
jaguar	car	0.248519
mile	kilometer	0.76883
skin	eye	0.613079
Japanese	American	0.555642
century	year	0.60521
announcement	news	0.458493
doctor	personnel	0.262207
Harvard	Yale	0.909449
hospital	infrastructure	0.016023
life	death	0.31921
travel	activity	0.226555
type	kind	0.677073
street	place	0.295138
street	avenue	0.500658
street	block	0.405202
cell	phone	0.439724
dividend	payment	0.441502
calculation	computation	0.405705
profit	loss	0.431891
dollar	yen	0.793381
dollar	buck	0.151462
phone	equipment	0.296301
liquid	water	0.724547
marathon	sprint	0.646661
seafood	food	0.693254
seafood	lobster	0.680468
lobster	food	0.456983
lobster	wine	0.540733
championship	tournament	0.719601
man	woman	0.896296
man	governor	0.222195
murder	manslaughter	0.648337
opera	performance	0.282199
Mexico	Brazil	0.570735
glass	metal	0.622076
aluminum	metal	0.461678
rock	jazz	0.606018
museum	theater	0.503974
shower	thunderstorm	0.365678
monk	oracle	0.498254
cup	food	0.202876
journal	association	0.242581
street	children	0.231975
car	flight	0.416136
space	chemistry	0.288367
situation	conclusion	0.352519
word	similarity	0.310822
peace	plan	0.316495
consumer	energy	0.444368
ministry	culture	0.172271
smart	student	-0.119618
investigation	effort	0.347427
image	surface	0.278566
life	term	0.301995
start	match	0.428516
computer	news	0.061202
board	recommendation	0.411163
lad	brother	0.519412
observation	architecture	0.350776
coast	hill	0.420454
deployment	departure	0.368242
benchmark	index	0.69822
attempt	peace	0.208448
consumer	confidence	0.25917
start	year	0.302267
focus	life	0.230186
development	issue	0.192423
theater	history	0.22845
situation	isolation	0.432785
profit	warning	0.213069
media	trading	0.174043
chance	credibility	0.286059
precedent	information	0.284431
architecture	century	0.385636
population	development	0.314052
stock	live	0.004865
peace	atmosphere	0.20508
morality	marriage	0.323471
minority	peace	0.212575
atmosphere	landscape	0.48555
report	gain	0.082788
music	project	0.13276
seven	series	0.336563
experience	music	0.339862
school	center	0.235861
five	month	0.29969
announcement	production	0.118862
morality	importance	0.365196
money	operation	0.189327
delay	news	0.113452
governor	interview	0.082656
practice	institution	0.311851
century	nation	0.368927
coast	forest	0.479189
shore	woodland	0.408694
drink	car	0.386502
president	medal	0.061965
prejudice	recognition	0.329933
viewer	serial	0.054082
peace	insurance	-0.03018
Mars	water	0.266555
media	gain	0.167808
precedent	cognition	0.014927
announcement	effort	0.282244
line	insurance	0.109195
crane	implement	-0.055539
drink	mother	0.226446
opera	industry	0.053217
volunteer	motto	0.132031
listing	proximity	0.209088
precedent	collection	-0.01725
cup	article	-0.1445
sign	recess	0.140784
problem	airport	0.070349
reason	hypertension	0.080527
direction	combination	0.230349
Wednesday	news	0.325332
glass	magician	0.120352
cemetery	woodland	0.545285
possibility	girl	0.06375
cup	substance	0.168989
forest	graveyard	0.440383
stock	egg	0.184575
month	hotel	0.181436
energy	secretary	-0.014068
precedent	group	0.108503
production	hike	0.173673
stock	phone	0.196765
holy	sex	0.202342
stock	CD	0.185143
drink	ear	0.134906
delay	racism	0.003409
stock	life	0.097052
stock	jaguar	-0.041353
monk	slave	0.42218
lad	wizard	0.44744
sugar	approach	0.170098
rooster	voyage	0.118837
noon	string	-0.103727
chord	smile	0.273101
professor	cucumber	-0.109903
king	cabbage	0.208203
